ts_code,name,trade_date,open,close,vol,pe,pb
850741.SI,电机Ⅲ,20230315,8822.31,8888.4,7603.0,30.51,2.47
850751.SI,金属制品,20230315,5347.98,5403.15,35288.0,42.61,2.26
850771.SI,工程机械整机,20230315,16082.13,16076.37,29762.0,30.62,1.83
850772.SI,工程机械器件,20230315,3619.63,3541.65,2251.0,37.05,6.82
850781.SI,机器人,20230315,8353.6,8302.58,10287.0,72.94,3.85
850782.SI,工控设备,20230315,5323.66,5241.51,11463.0,41.04,6.66
850783.SI,激光设备,20230315,4258.29,4307.7,6070.0,26.14,2.53
850784.SI,其他自动化设备,20230315,3029.11,3028.96,3271.0,99.61,4.59
850812.SI,分立器件,20230315,2381.83,2354.49,16920.0,35.01,3.54
850813.SI,半导体材料,20230315,7454.44,7479.6,25133.0,51.98,4.4
850814.SI,数字芯片设计,20230315,2044.49,2024.61,11968.0,33.37,5.53
850815.SI,模拟芯片设计,20230315,3700.54,3789.04,12298.0,54.41,6.27
850817.SI,集成电路封测,20230315,5274.11,5292.4,33904.0,24.92,2.47
850818.SI,半导体设备,20230315,23539.71,22924.48,10852.0,67.71,7.31
850822.SI,印制电路板,20230315,3573.89,3586.04,40225.0,25.59,2.75
850823.SI,被动元件,20230315,7658.61,7597.69,10004.0,38.12,3.32
850831.SI,面板,20230315,1044.74,1054.83,98867.0,25.2,1.33
850832.SI,LED,20230315,1720.9,1717.38,37706.0,60.62,2.35
850833.SI,光学元件,20230315,2340.19,2382.34,26666.0,65.08,3.22
850841.SI,其他电子Ⅲ,20230315,8782.44,8816.7,34370.0,26.18,3.0
850853.SI,品牌消费电子,20230315,4373.14,4441.48,4573.0,26.18,3.99
850854.SI,消费电子零部件及组装,20230315,3435.64,3457.8,80015.0,24.67,2.77
850861.SI,电子化学品Ⅲ,20230315,5845.15,5786.7,32951.0,44.16,4.18
850912.SI,商用载货车,20230315,2967.08,2948.88,17818.0,208.52,1.72
850913.SI,商用载客车,20230315,4858.31,4903.44,9679.0,95.88,2.13
850922.SI,车身附件及饰件,20230315,8623.34,8581.81,17209.0,19.51,2.1
850923.SI,底盘与发动机系统,20230315,4098.89,4105.68,43118.0,32.5,2.06
850924.SI,轮胎轮毂,20230315,3483.08,3548.9,16935.0,28.22,1.87
850925.SI,其他汽车零部件,20230315,2340.95,2343.25,20894.0,38.94,2.39
850926.SI,汽车电子电气系统,20230315,3859.27,3839.01,15471.0,95.84,2.68
850935.SI,航海装备Ⅲ,20230315,2485.1,2524.91,32415.0,145.12,1.91
850936.SI,轨交设备Ⅲ,20230315,5841.11,5933.78,45730.0,20.64,1.3
850952.SI,综合乘用车,20230315,7936.02,7898.05,22706.0,16.16,1.31
851024.SI,通信网络设备及器件,20230315,6344.85,6202.44,70171.0,24.74,2.57
851025.SI,通信线缆及配套,20230315,2567.91,2601.11,42524.0,29.25,1.95
